interaction_id,customer_id,interaction_date,channel,interaction_type,interaction_outcome
I0002785,C000503,2026-07-10,SMS,LOAN_QUERY,ESCALATED
I0002786,C000456,2025-08-05,CALL,COLLECTION,RESOLVED
I0002787,C000759,2026-09-05,EMAIL,GENERAL_QUERY,ESCALATED
I0002788,C000891,2024-12-17,CALL,GENERAL_QUERY,RESOLVED
I0002789,C000657,2025-07-26,BRANCH,GENERAL_QUERY,RESOLVED
I0002790,C000134,2026-08-28,CALL,GENERAL_QUERY,ESCALATED
I0002791,C000666,2025-11-12,EMAIL,GENERAL_QUERY,RESOLVED
I0002792,C000699,2024-10-11,SMS,COMPLAINT,PENDING
I0002793,C000665,2026-04-19,CALL,COLLECTION,ESCALATED
I0002794,C000498,2024-11-11,BRANCH,GENERAL_QUERY,PENDING
I0002795,C000547,2026-07-28,SMS,PAYMENT_REMINDER,PENDING
I0002796,C000010,2026-01-11,CALL,GENERAL_QUERY,RESOLVED
I0002797,C000301,2025-12-27,EMAIL,COLLECTION,RESOLVED
I0002798,C000008,2024-10-16,SMS,LOAN_QUERY,PENDING
I0002799,C000080,2025-03-26,SMS,COMPLAINT,PENDING
I0002800,C000080,2025-04-30,BRANCH,COMPLAINT,PENDING
I0002801,C000479,2025-01-06,BRANCH,COLLECTION,RESOLVED
I0002802,C000569,2024-12-19,CALL,LOAN_QUERY,RESOLVED
I0002803,C000801,2026-07-04,CALL,COMPLAINT,PENDING
I0002804,C000272,2026-05-06,SMS,COMPLAINT,PENDING
I0002805,C000259,2025-02-18,EMAIL,PAYMENT_REMINDER,ESCALATED
I0002806,C000547,2025-04-04,SMS,PAYMENT_REMINDER,PENDING
I0002807,C000109,2025-10-10,SMS,LOAN_QUERY,ESCALATED
I0002808,C000395,2026-08-12,APP,LOAN_QUERY,ESCALATED
I0002809,C000915,2026-04-15,BRANCH,LOAN_QUERY,ESCALATED
I0002810,C000116,2026-09-11,BRANCH,PAYMENT_REMINDER,PENDING
I0002811,C000445,2025-05-29,SMS,COLLECTION,ESCALATED
I0002812,C000228,2025-05-08,EMAIL,LOAN_QUERY,PENDING
I0002813,C000279,2025-11-19,APP,LOAN_QUERY,PENDING
I0002814,C000017,2025-04-06,EMAIL,LOAN_QUERY,ESCALATED
I0002815,C000098,2026-08-06,SMS,COMPLAINT,ESCALATED
I0002816,C000429,2025-01-15,EMAIL,LOAN_QUERY,ESCALATED
I0002817,C000270,2024-11-01,EMAIL,COLLECTION,ESCALATED
I0002818,C000176,2025-02-25,CALL,PAYMENT_REMINDER,ESCALATED
I0002819,C000358,2025-05-21,BRANCH,PAYMENT_REMINDER,RESOLVED
I0002820,C000382,2025-02-16,BRANCH,LOAN_QUERY,PENDING
I0002821,C000308,2024-11-13,APP,PAYMENT_REMINDER,ESCALATED
I0002822,C000166,2025-08-12,CALL,COLLECTION,PENDING
I0002823,C000169,2024-11-02,APP,COLLECTION,RESOLVED
I0002824,C000074,2026-03-10,APP,LOAN_QUERY,ESCALATED
I0002825,C000090,2025-09-22,SMS,COMPLAINT,RESOLVED
I0002826,C000320,2025-11-29,SMS,COMPLAINT,PENDING
I0002827,C000830,2026-02-19,CALL,LOAN_QUERY,ESCALATED
I0002828,C000675,2024-11-29,SMS,PAYMENT_REMINDER,RESOLVED
I0002829,C000256,2025-09-28,APP,COMPLAINT,RESOLVED
I0002830,C000626,2026-06-28,SMS,COLLECTION,ESCALATED
I0002831,C000740,2026-09-15,BRANCH,PAYMENT_REMINDER,PENDING
I0002832,C000151,2026-09-06,APP,PAYMENT_REMINDER,ESCALATED
I0002833,C000723,2025-12-19,EMAIL,PAYMENT_REMINDER,ESCALATED
I0002834,C000453,2024-12-02,BRANCH,LOAN_QUERY,RESOLVED
I0002835,C000288,2025-02-22,EMAIL,LOAN_QUERY,PENDING
I0002836,C000639,2026-09-01,CALL,COLLECTION,PENDING
I0002837,C000462,2025-11-12,CALL,COLLECTION,PENDING
I0002838,C000326,2025-07-09,EMAIL,LOAN_QUERY,RESOLVED
I0002839,C000927,2024-10-31,SMS,COMPLAINT,RESOLVED
I0002840,C000913,2024-11-17,SMS,COLLECTION,ESCALATED
I0002841,C000858,2025-05-25,EMAIL,COLLECTION,ESCALATED
I0002842,C000493,2026-05-20,APP,COLLECTION,RESOLVED
I0002843,C000250,2025-09-24,EMAIL,LOAN_QUERY,RESOLVED
I0002844,C000395,2024-12-01,BRANCH,COLLECTION,PENDING
I0002845,C000417,2026-07-12,EMAIL,LOAN_QUERY,PENDING
I0002846,C000611,2026-03-15,APP,PAYMENT_REMINDER,PENDING
I0002847,C000658,2026-08-03,APP,LOAN_QUERY,ESCALATED
I0002848,C000517,2024-11-22,APP,COLLECTION,ESCALATED
I0002849,C000355,2026-05-23,SMS,COLLECTION,ESCALATED
I0002850,C000231,2025-10-05,APP,PAYMENT_REMINDER,PENDING
I0002851,C000433,2024-12-15,APP,COLLECTION,RESOLVED
I0002852,C000022,2025-02-20,SMS,COLLECTION,PENDING
I0002853,C000077,2026-07-29,CALL,COMPLAINT,PENDING
I0002854,C000613,2024-12-30,BRANCH,GENERAL_QUERY,PENDING
I0002855,C000092,2026-05-16,BRANCH,COMPLAINT,RESOLVED
I0002856,C000731,2026-03-17,EMAIL,GENERAL_QUERY,RESOLVED
I0002857,C000963,2024-11-30,CALL,PAYMENT_REMINDER,PENDING
I0002858,C000832,2025-12-12,EMAIL,GENERAL_QUERY,PENDING
I0002859,C000954,2026-02-27,BRANCH,PAYMENT_REMINDER,PENDING
I0002860,C000656,2025-05-14,APP,GENERAL_QUERY,RESOLVED
I0002861,C000602,2026-09-05,SMS,LOAN_QUERY,ESCALATED
I0002862,C000731,2026-07-06,CALL,COMPLAINT,ESCALATED
I0002863,C000701,2026-06-12,APP,COLLECTION,RESOLVED
I0002864,C000162,2024-09-28,APP,LOAN_QUERY,ESCALATED
I0002865,C000431,2024-12-30,SMS,COMPLAINT,PENDING
I0002866,C000403,2025-05-09,BRANCH,LOAN_QUERY,RESOLVED
I0002867,C000534,2026-08-20,BRANCH,GENERAL_QUERY,ESCALATED
I0002868,C000940,2025-09-11,APP,LOAN_QUERY,ESCALATED
I0002869,C000803,2026-02-17,CALL,COMPLAINT,PENDING
I0002870,C000082,2026-07-21,CALL,PAYMENT_REMINDER,RESOLVED
I0002871,C000776,2024-09-19,CALL,LOAN_QUERY,PENDING
I0002872,C000424,2025-01-19,BRANCH,PAYMENT_REMINDER,PENDING
I0002873,C000937,2026-09-10,APP,PAYMENT_REMINDER,ESCALATED
I0002874,C000552,2025-10-25,CALL,GENERAL_QUERY,ESCALATED
I0002875,C000411,2025-11-21,APP,GENERAL_QUERY,RESOLVED
I0002876,C000259,2026-06-01,SMS,GENERAL_QUERY,ESCALATED
I0002877,C000010,2026-02-06,BRANCH,LOAN_QUERY,RESOLVED
I0002878,C000280,2024-11-23,CALL,COLLECTION,RESOLVED
I0002879,C000526,2025-04-28,EMAIL,GENERAL_QUERY,ESCALATED
I0002880,C000413,2024-11-26,CALL,LOAN_QUERY,PENDING
I0002881,C000010,2024-12-17,EMAIL,LOAN_QUERY,PENDING
I0002882,C000528,2024-12-27,SMS,GENERAL_QUERY,ESCALATED
I0002883,C000021,2026-06-30,SMS,PAYMENT_REMINDER,ESCALATED
I0002884,C000491,2025-11-04,CALL,LOAN_QUERY,RESOLVED
I0002885,C000579,2025-09-07,EMAIL,LOAN_QUERY,RESOLVED
I0002886,C000266,2026-07-09,CALL,LOAN_QUERY,ESCALATED
I0002887,C000710,2026-01-19,APP,COLLECTION,PENDING
I0002888,C000543,2025-05-06,APP,PAYMENT_REMINDER,ESCALATED
I0002889,C000982,2025-05-20,BRANCH,GENERAL_QUERY,RESOLVED
I0002890,C000617,2024-12-31,BRANCH,PAYMENT_REMINDER,ESCALATED
I0002891,C000611,2026-08-22,SMS,PAYMENT_REMINDER,ESCALATED
I0002892,C000156,2025-09-27,APP,COMPLAINT,PENDING
I0002893,C000741,2026-09-11,EMAIL,COMPLAINT,RESOLVED
I0002894,C000653,2026-03-11,BRANCH,COLLECTION,PENDING
I0002895,C000867,2024-11-13,APP,COMPLAINT,PENDING
I0002896,C000571,2026-05-09,EMAIL,GENERAL_QUERY,ESCALATED
I0002897,C000367,2026-09-07,APP,PAYMENT_REMINDER,ESCALATED
I0002898,C000682,2025-12-31,CALL,COMPLAINT,RESOLVED
I0002899,C000689,2025-02-28,SMS,PAYMENT_REMINDER,PENDING
I0002900,C000581,2025-08-20,EMAIL,COMPLAINT,PENDING
I0002901,C000924,2025-09-21,SMS,COLLECTION,RESOLVED
I0002902,C000777,2026-07-07,EMAIL,PAYMENT_REMINDER,ESCALATED
I0002903,C000820,2025-10-17,APP,PAYMENT_REMINDER,RESOLVED
I0002904,C000821,2025-06-29,BRANCH,COLLECTION,ESCALATED
I0002905,C000769,2025-10-02,EMAIL,COMPLAINT,PENDING
I0002906,C000789,2025-07-08,BRANCH,COMPLAINT,RESOLVED
I0002907,C000829,2025-05-02,EMAIL,COLLECTION,ESCALATED
I0002908,C000985,2026-07-16,CALL,GENERAL_QUERY,ESCALATED
I0002909,C000455,2025-08-14,EMAIL,GENERAL_QUERY,PENDING
I0002910,C000612,2025-02-08,SMS,COMPLAINT,RESOLVED
I0002911,C000342,2025-12-30,EMAIL,COLLECTION,PENDING
I0002912,C000817,2024-11-10,EMAIL,COMPLAINT,ESCALATED
I0002913,C000431,2025-03-20,APP,COLLECTION,ESCALATED
I0002914,C000868,2025-11-20,CALL,GENERAL_QUERY,ESCALATED
I0002915,C000744,2026-05-21,CALL,LOAN_QUERY,PENDING
I0002916,C000591,2024-11-16,CALL,COMPLAINT,RESOLVED
I0002917,C000706,2024-10-15,EMAIL,GENERAL_QUERY,RESOLVED
I0002918,C000511,2026-08-30,BRANCH,LOAN_QUERY,ESCALATED
I0002919,C000080,2026-01-23,EMAIL,GENERAL_QUERY,RESOLVED
I0002920,C000754,2025-10-08,APP,GENERAL_QUERY,RESOLVED
I0002921,C000287,2025-05-08,BRANCH,PAYMENT_REMINDER,PENDING
I0002922,C000392,2026-01-06,APP,PAYMENT_REMINDER,RESOLVED
I0002923,C000988,2024-12-11,APP,LOAN_QUERY,PENDING
I0002924,C000411,2026-02-08,APP,PAYMENT_REMINDER,PENDING
I0002925,C000385,2025-07-07,APP,PAYMENT_REMINDER,RESOLVED
I0002926,C000343,2024-12-19,SMS,LOAN_QUERY,PENDING
I0002927,C000161,2026-05-16,SMS,PAYMENT_REMINDER,RESOLVED
I0002928,C000425,2025-12-08,SMS,GENERAL_QUERY,ESCALATED
I0002929,C000259,2025-04-26,APP,LOAN_QUERY,PENDING
I0002930,C000063,2025-01-25,SMS,LOAN_QUERY,RESOLVED
I0002931,C000621,2025-03-28,CALL,LOAN_QUERY,ESCALATED
I0002932,C000593,2026-01-27,SMS,GENERAL_QUERY,ESCALATED
I0002933,C000751,2025-01-11,BRANCH,PAYMENT_REMINDER,PENDING
I0002934,C000221,2024-12-17,SMS,COMPLAINT,RESOLVED
I0002935,C000539,2025-06-13,CALL,COMPLAINT,PENDING
I0002936,C000599,2025-04-24,APP,COLLECTION,PENDING
I0002937,C000921,2026-07-29,APP,COLLECTION,PENDING
I0002938,C000493,2024-10-23,EMAIL,PAYMENT_REMINDER,PENDING
I0002939,C000249,2024-11-14,EMAIL,LOAN_QUERY,PENDING
I0002940,C000331,2026-03-21,APP,PAYMENT_REMINDER,RESOLVED
I0002941,C000767,2025-03-19,CALL,GENERAL_QUERY,PENDING
I0002942,C000933,2024-11-19,BRANCH,COMPLAINT,PENDING
I0002943,C000987,2026-08-31,CALL,GENERAL_QUERY,PENDING
I0002944,C000671,2025-06-03,EMAIL,PAYMENT_REMINDER,RESOLVED
I0002945,C000375,2025-03-04,CALL,PAYMENT_REMINDER,PENDING
I0002946,C000414,2025-05-31,APP,GENERAL_QUERY,PENDING
I0002947,C000989,2024-10-25,EMAIL,LOAN_QUERY,RESOLVED
I0002948,C000650,2025-08-01,CALL,COMPLAINT,RESOLVED
I0002949,C000102,2025-12-23,CALL,COMPLAINT,RESOLVED
I0002950,C000456,2026-02-13,EMAIL,COMPLAINT,PENDING
I0002951,C000426,2025-08-18,CALL,COMPLAINT,RESOLVED
I0002952,C000105,2026-02-12,APP,COMPLAINT,ESCALATED
I0002953,C000411,2025-02-07,SMS,PAYMENT_REMINDER,RESOLVED
I0002954,C000759,2025-07-14,EMAIL,GENERAL_QUERY,PENDING
I0002955,C000673,2024-11-06,EMAIL,COMPLAINT,PENDING
I0002956,C000055,2025-07-28,CALL,COLLECTION,ESCALATED
I0002957,C000788,2025-11-15,EMAIL,LOAN_QUERY,ESCALATED
I0002958,C000468,2025-03-31,CALL,PAYMENT_REMINDER,ESCALATED
I0002959,C000370,2026-06-10,SMS,COLLECTION,ESCALATED
I0002960,C000083,2025-06-10,BRANCH,COMPLAINT,RESOLVED
I0002961,C000556,2025-06-04,CALL,COLLECTION,RESOLVED
I0002962,C000076,2025-01-23,EMAIL,GENERAL_QUERY,ESCALATED
I0002963,C000921,2025-05-25,SMS,COMPLAINT,ESCALATED
I0002964,C000927,2025-01-30,BRANCH,COMPLAINT,RESOLVED
I0002965,C000256,2026-04-27,CALL,PAYMENT_REMINDER,RESOLVED
I0002966,C000847,2026-02-07,APP,PAYMENT_REMINDER,ESCALATED
I0002967,C000127,2025-10-06,EMAIL,PAYMENT_REMINDER,ESCALATED
I0002968,C000671,2026-04-13,BRANCH,GENERAL_QUERY,ESCALATED
I0002969,C000815,2025-05-16,SMS,COLLECTION,RESOLVED
I0002970,C000478,2026-08-10,SMS,GENERAL_QUERY,RESOLVED
I0002971,C000085,2024-11-13,BRANCH,COLLECTION,PENDING
I0002972,C000496,2024-09-17,EMAIL,PAYMENT_REMINDER,ESCALATED
I0002973,C000273,2025-01-01,APP,LOAN_QUERY,PENDING
I0002974,C000150,2026-01-20,APP,COLLECTION,PENDING
I0002975,C000892,2025-06-25,APP,LOAN_QUERY,PENDING
I0002976,C000245,2025-04-23,APP,LOAN_QUERY,RESOLVED
I0002977,C000041,2025-09-28,APP,COMPLAINT,ESCALATED
I0002978,C000467,2026-03-29,CALL,GENERAL_QUERY,PENDING
I0002979,C000462,2026-06-06,EMAIL,GENERAL_QUERY,ESCALATED
I0002980,C000182,2024-11-05,APP,PAYMENT_REMINDER,RESOLVED
I0002981,C000005,2026-09-11,BRANCH,COMPLAINT,RESOLVED
I0002982,C000708,2026-03-19,CALL,GENERAL_QUERY,PENDING
I0002983,C000938,2025-09-13,SMS,COMPLAINT,PENDING
I0002984,C000634,2025-12-13,SMS,PAYMENT_REMINDER,RESOLVED
I0002985,C000766,2025-11-11,CALL,GENERAL_QUERY,ESCALATED
I0002986,C000803,2025-12-23,APP,PAYMENT_REMINDER,PENDING
I0002987,C000801,2026-03-17,BRANCH,LOAN_QUERY,PENDING
I0002988,C000189,2026-01-05,BRANCH,COMPLAINT,ESCALATED
I0002989,C000383,2025-04-18,CALL,COLLECTION,ESCALATED
I0002990,C000743,2025-10-25,BRANCH,COLLECTION,RESOLVED
I0002991,C000601,2025-10-29,CALL,LOAN_QUERY,RESOLVED
I0002992,C000036,2026-08-27,CALL,LOAN_QUERY,ESCALATED
I0002993,C000039,2026-08-23,CALL,COLLECTION,ESCALATED
I0002994,C000119,2025-06-21,CALL,COLLECTION,PENDING
I0002995,C000787,2025-08-12,CALL,COMPLAINT,PENDING
I0002996,C000976,2025-07-16,BRANCH,COMPLAINT,ESCALATED
I0002997,C000361,2025-12-29,SMS,COMPLAINT,PENDING
I0002998,C000211,2025-04-23,CALL,COLLECTION,ESCALATED
I0002999,C000969,2025-10-14,APP,COLLECTION,PENDING
I0003000,C000851,2025-12-02,CALL,LOAN_QUERY,PENDING
I0003001,C000353,2025-12-24,EMAIL,PAYMENT_REMINDER,ESCALATED
I0003002,C000857,2025-03-06,EMAIL,PAYMENT_REMINDER,PENDING
I0003003,C000604,2024-10-31,CALL,COLLECTION,RESOLVED
I0003004,C000604,2024-10-09,APP,COMPLAINT,ESCALATED
I0003005,C000919,2025-06-29,EMAIL,COLLECTION,PENDING
I0003006,C000099,2024-12-07,CALL,COMPLAINT,PENDING
I0003007,C000544,2025-12-18,EMAIL,PAYMENT_REMINDER,ESCALATED
I0003008,C000902,2026-01-17,BRANCH,LOAN_QUERY,ESCALATED
I0003009,C000239,2026-03-14,SMS,LOAN_QUERY,RESOLVED
I0003010,C000119,2026-04-06,EMAIL,PAYMENT_REMINDER,PENDING
I0003011,C000546,2025-06-07,BRANCH,LOAN_QUERY,PENDING
I0003012,C000194,2025-08-18,EMAIL,COLLECTION,ESCALATED
I0003013,C000917,2025-09-01,BRANCH,GENERAL_QUERY,ESCALATED
I0003014,C000807,2025-06-13,EMAIL,COMPLAINT,RESOLVED
I0003015,C000582,2026-09-15,EMAIL,COLLECTION,RESOLVED
I0003016,C000171,2026-02-13,SMS,COMPLAINT,PENDING
I0003017,C000449,2026-08-29,SMS,LOAN_QUERY,ESCALATED
I0003018,C000399,2025-07-25,EMAIL,COLLECTION,ESCALATED
I0003019,C000384,2025-02-24,SMS,COMPLAINT,PENDING
I0003020,C000408,2025-06-26,SMS,COMPLAINT,RESOLVED
I0003021,C000054,2025-06-25,APP,LOAN_QUERY,PENDING
I0003022,C000666,2026-05-13,CALL,GENERAL_QUERY,PENDING
I0003023,C000875,2025-10-13,SMS,PAYMENT_REMINDER,RESOLVED
I0003024,C000102,2025-05-04,APP,PAYMENT_REMINDER,PENDING
I0003025,C000923,2026-08-05,SMS,COMPLAINT,RESOLVED
I0003026,C000106,2025-01-07,EMAIL,COLLECTION,PENDING
I0003027,C000819,2026-07-09,APP,LOAN_QUERY,ESCALATED
I0003028,C000515,2025-02-06,CALL,LOAN_QUERY,RESOLVED
I0003029,C000227,2025-08-30,EMAIL,PAYMENT_REMINDER,RESOLVED
I0003030,C000401,2026-01-24,EMAIL,GENERAL_QUERY,ESCALATED
I0003031,C000768,2026-04-01,CALL,LOAN_QUERY,RESOLVED
I0003032,C000832,2024-11-22,EMAIL,COLLECTION,ESCALATED
I0003033,C000233,2025-09-04,APP,COLLECTION,ESCALATED
I0003034,C000258,2025-01-15,BRANCH,PAYMENT_REMINDER,ESCALATED
I0003035,C000648,2025-07-15,EMAIL,GENERAL_QUERY,RESOLVED
I0003036,C000649,2025-07-26,CALL,COMPLAINT,RESOLVED
I0003037,C000701,2024-12-28,CALL,GENERAL_QUERY,RESOLVED
I0003038,C000566,2026-04-29,CALL,COLLECTION,PENDING
I0003039,C000846,2026-02-05,CALL,PAYMENT_REMINDER,PENDING
I0003040,C000539,2025-06-23,APP,GENERAL_QUERY,PENDING
I0003041,C000769,2025-07-27,BRANCH,COMPLAINT,RESOLVED
I0003042,C000797,2025-06-28,EMAIL,LOAN_QUERY,ESCALATED
I0003043,C000865,2024-10-06,BRANCH,LOAN_QUERY,ESCALATED
I0003044,C000152,2025-04-05,BRANCH,GENERAL_QUERY,RESOLVED
I0003045,C000674,2025-07-10,BRANCH,COMPLAINT,RESOLVED
I0003046,C000490,2026-07-26,CALL,GENERAL_QUERY,ESCALATED
I0003047,C000771,2024-09-22,SMS,GENERAL_QUERY,RESOLVED
I0003048,C000046,2025-09-21,EMAIL,COLLECTION,ESCALATED
I0003049,C000896,2024-10-03,CALL,COMPLAINT,ESCALATED
I0003050,C000705,2026-02-13,EMAIL,GENERAL_QUERY,ESCALATED
I0003051,C000322,2024-10-19,CALL,GENERAL_QUERY,ESCALATED
I0003052,C000464,2024-11-19,SMS,LOAN_QUERY,ESCALATED
I0003053,C000105,2025-05-02,EMAIL,COLLECTION,RESOLVED
I0003054,C000703,2026-07-15,APP,GENERAL_QUERY,ESCALATED
I0003055,C000996,2026-02-05,CALL,COLLECTION,RESOLVED
I0003056,C000819,2026-09-01,APP,PAYMENT_REMINDER,ESCALATED
I0003057,C000956,2025-04-17,APP,PAYMENT_REMINDER,PENDING
I0003058,C000651,2024-12-11,SMS,COMPLAINT,PENDING
I0003059,C000175,2026-06-29,EMAIL,GENERAL_QUERY,PENDING
I0003060,C000018,2025-03-07,EMAIL,GENERAL_QUERY,RESOLVED
I0003061,C000860,2024-09-19,CALL,COMPLAINT,RESOLVED
I0003062,C000373,2026-06-13,CALL,LOAN_QUERY,ESCALATED
I0003063,C000221,2025-07-06,EMAIL,LOAN_QUERY,PENDING
I0003064,C000909,2025-10-16,EMAIL,COLLECTION,PENDING
I0003065,C000124,2026-02-01,SMS,PAYMENT_REMINDER,RESOLVED
I0003066,C000070,2025-08-08,BRANCH,COLLECTION,RESOLVED
I0003067,C000574,2026-07-16,BRANCH,GENERAL_QUERY,ESCALATED
I0003068,C000259,2025-02-02,CALL,LOAN_QUERY,ESCALATED
I0003069,C000719,2025-04-06,APP,LOAN_QUERY,ESCALATED
I0003070,C000820,2024-10-17,CALL,LOAN_QUERY,ESCALATED
I0003071,C000641,2026-05-20,BRANCH,COMPLAINT,ESCALATED
I0003072,C000469,2026-03-14,CALL,LOAN_QUERY,PENDING
I0003073,C000802,2025-10-18,SMS,GENERAL_QUERY,RESOLVED
I0003074,C000884,2025-08-27,BRANCH,COLLECTION,ESCALATED
I0003075,C000733,2026-05-13,APP,GENERAL_QUERY,RESOLVED
I0003076,C000469,2026-06-05,APP,LOAN_QUERY,RESOLVED
I0003077,C000439,2024-12-04,APP,PAYMENT_REMINDER,RESOLVED
I0003078,C000933,2026-07-29,CALL,PAYMENT_REMINDER,ESCALATED
I0003079,C000177,2024-09-19,SMS,COMPLAINT,PENDING
I0003080,C000337,2024-09-18,CALL,COMPLAINT,PENDING
I0003081,C000515,2026-01-24,SMS,COMPLAINT,ESCALATED
I0003082,C000969,2026-06-09,BRANCH,PAYMENT_REMINDER,RESOLVED
I0003083,C000433,2025-08-01,APP,PAYMENT_REMINDER,ESCALATED
I0003084,C000994,2025-07-30,BRANCH,PAYMENT_REMINDER,PENDING
I0003085,C000390,2025-11-10,SMS,GENERAL_QUERY,PENDING
I0003086,C000174,2025-12-25,APP,PAYMENT_REMINDER,PENDING
I0003087,C000721,2024-10-31,APP,LOAN_QUERY,RESOLVED
I0003088,C000484,2026-02-20,EMAIL,COLLECTION,PENDING
I0003089,C000091,2025-04-15,EMAIL,LOAN_QUERY,PENDING
I0003090,C000386,2026-06-02,EMAIL,GENERAL_QUERY,RESOLVED
I0003091,C000261,2026-04-29,EMAIL,PAYMENT_REMINDER,ESCALATED
I0003092,C000685,2024-12-02,SMS,GENERAL_QUERY,PENDING
I0003093,C000380,2025-09-28,EMAIL,PAYMENT_REMINDER,ESCALATED
I0003094,C000285,2024-12-30,BRANCH,LOAN_QUERY,PENDING
I0003095,C000478,2025-11-06,BRANCH,COLLECTION,RESOLVED
I0003096,C000570,2025-01-03,CALL,COLLECTION,ESCALATED
I0003097,C000437,2024-09-21,SMS,COLLECTION,PENDING
I0003098,C000612,2025-09-17,EMAIL,PAYMENT_REMINDER,ESCALATED
I0003099,C000780,2025-07-29,BRANCH,LOAN_QUERY,PENDING
I0003100,C000202,2025-01-24,EMAIL,COLLECTION,PENDING
I0003101,C000787,2025-02-12,BRANCH,LOAN_QUERY,ESCALATED
I0003102,C000719,2025-10-10,SMS,COLLECTION,PENDING
I0003103,C000190,2026-03-29,SMS,LOAN_QUERY,RESOLVED
I0003104,C000442,2024-12-11,SMS,LOAN_QUERY,ESCALATED
I0003105,C000472,2024-12-19,SMS,COLLECTION,RESOLVED
I0003106,C000851,2025-06-15,APP,LOAN_QUERY,PENDING
I0003107,C000805,2026-07-23,EMAIL,GENERAL_QUERY,ESCALATED
I0003108,C000786,2026-05-24,EMAIL,GENERAL_QUERY,RESOLVED
I0003109,C000686,2026-02-10,SMS,COMPLAINT,PENDING
I0003110,C000825,2025-01-19,APP,LOAN_QUERY,RESOLVED
I0003111,C000553,2025-01-02,SMS,PAYMENT_REMINDER,RESOLVED
I0003112,C000794,2025-03-13,SMS,COMPLAINT,PENDING
I0003113,C000076,2025-01-04,APP,COLLECTION,PENDING
I0003114,C000705,2025-11-18,CALL,PAYMENT_REMINDER,ESCALATED
I0003115,C000497,2025-01-09,EMAIL,GENERAL_QUERY,PENDING
I0003116,C000854,2025-02-03,EMAIL,COLLECTION,PENDING
I0003117,C000605,2025-01-29,BRANCH,COMPLAINT,ESCALATED
I0003118,C000610,2025-11-21,BRANCH,GENERAL_QUERY,ESCALATED
I0003119,C000228,2025-01-14,APP,PAYMENT_REMINDER,PENDING
I0003120,C000746,2025-04-24,EMAIL,COMPLAINT,PENDING
I0003121,C000981,2024-09-26,BRANCH,PAYMENT_REMINDER,RESOLVED
I0003122,C000609,2025-11-06,BRANCH,PAYMENT_REMINDER,PENDING
I0003123,C000716,2025-04-19,APP,PAYMENT_REMINDER,PENDING
I0003124,C000898,2025-09-16,SMS,COMPLAINT,RESOLVED
I0003125,C000840,2025-05-27,EMAIL,GENERAL_QUERY,PENDING
I0003126,C000265,2026-07-20,BRANCH,LOAN_QUERY,RESOLVED
I0003127,C000009,2025-01-14,EMAIL,PAYMENT_REMINDER,PENDING
I0003128,C000049,2025-10-29,BRANCH,COMPLAINT,RESOLVED
I0003129,C000079,2025-02-12,CALL,LOAN_QUERY,RESOLVED
I0003130,C000122,2025-06-21,BRANCH,GENERAL_QUERY,PENDING
I0003131,C000539,2025-12-30,BRANCH,COLLECTION,PENDING
I0003132,C000046,2025-12-19,BRANCH,GENERAL_QUERY,PENDING
I0003133,C000715,2025-12-22,APP,PAYMENT_REMINDER,ESCALATED
I0003134,C000029,2025-05-04,EMAIL,COMPLAINT,RESOLVED
I0003135,C000762,2024-10-10,SMS,COMPLAINT,PENDING
I0003136,C000838,2024-09-17,BRANCH,GENERAL_QUERY,ESCALATED
I0003137,C000364,2025-04-15,EMAIL,LOAN_QUERY,PENDING
I0003138,C000248,2024-11-26,APP,GENERAL_QUERY,PENDING
I0003139,C000423,2024-10-16,EMAIL,GENERAL_QUERY,ESCALATED
I0003140,C000231,2026-04-03,BRANCH,PAYMENT_REMINDER,RESOLVED
I0003141,C000234,2026-04-22,CALL,COMPLAINT,PENDING
I0003142,C000832,2025-11-20,APP,GENERAL_QUERY,PENDING
I0003143,C000734,2025-04-12,BRANCH,GENERAL_QUERY,ESCALATED
I0003144,C000357,2025-09-02,SMS,PAYMENT_REMINDER,PENDING
I0003145,C000232,2025-12-30,APP,COMPLAINT,RESOLVED
I0003146,C000747,2026-06-01,BRANCH,COLLECTION,RESOLVED
I0003147,C000405,2024-12-14,SMS,PAYMENT_REMINDER,ESCALATED
I0003148,C000150,2025-03-12,APP,PAYMENT_REMINDER,RESOLVED
I0003149,C000780,2025-07-02,SMS,COMPLAINT,PENDING
I0003150,C000929,2026-08-08,SMS,LOAN_QUERY,ESCALATED
I0003151,C000620,2026-05-16,EMAIL,GENERAL_QUERY,ESCALATED
I0003152,C000364,2024-12-04,APP,PAYMENT_REMINDER,ESCALATED
I0003153,C000254,2026-03-17,EMAIL,GENERAL_QUERY,RESOLVED
I0003154,C000619,2024-12-14,SMS,COLLECTION,RESOLVED
I0003155,C000218,2026-09-13,SMS,GENERAL_QUERY,PENDING
I0003156,C000769,2025-03-26,BRANCH,COLLECTION,RESOLVED
I0003157,C000745,2025-06-12,EMAIL,COLLECTION,RESOLVED
I0003158,C000292,2026-02-16,APP,COMPLAINT,ESCALATED
I0003159,C000061,2024-10-09,CALL,LOAN_QUERY,ESCALATED
I0003160,C000085,2026-06-19,BRANCH,COLLECTION,PENDING
I0003161,C000975,2026-07-10,EMAIL,GENERAL_QUERY,RESOLVED
I0003162,C000253,2026-05-10,CALL,COMPLAINT,RESOLVED
I0003163,C000735,2025-05-18,EMAIL,COMPLAINT,ESCALATED
