repayment_id,loan_id,customer_id,due_date,payment_date,due_amount,paid_amount,payment_status,dpd
R00011177,L0000126,C000135,2026-05-23,2026-06-22,48645,48645,LATE,30
R00011178,L0001531,C000614,2023-10-20,2023-11-04,12735,12735,LATE,15
R00011179,L0002135,C000194,2025-02-22,2025-02-22,20970,20970,ON_TIME,0
R00011180,L0000125,C000414,2024-09-20,2024-09-20,18518,18518,ON_TIME,0
R00011181,L0002293,C000944,2025-10-20,2025-10-20,6014,6014,ON_TIME,0
R00011182,L0000943,C000100,2025-05-23,2025-05-23,47232,47232,ON_TIME,0
R00011183,L0000361,C000245,2025-07-13,2025-07-13,8883,8883,ON_TIME,0
R00011184,L0001377,C000559,2025-07-24,2025-08-23,30153,30153,LATE,30
R00011185,L0000931,C000834,2023-11-28,2023-12-28,32758,32758,LATE,30
R00011186,L0000288,C000566,2025-12-01,2025-12-31,8601,8601,LATE,30
R00011187,L0001556,C000287,2026-08-29,2026-09-13,18138,18138,LATE,15
R00011188,L0000080,C000602,2024-02-13,2024-02-13,17871,17871,ON_TIME,0
R00011189,L0001625,C000037,2024-03-15,2024-03-15,7146,7146,ON_TIME,0
R00011190,L0002351,C000835,2024-04-04,2024-04-19,7957,7957,LATE,15
R00011191,L0001763,C000745,2025-07-10,2025-08-09,49103,49103,LATE,30
R00011192,L0001520,C000469,2023-10-14,2023-10-14,5238,5238,ON_TIME,0
R00011193,L0001600,C000922,2023-11-21,2024-03-20,12091,6045,OVERDUE,120
R00011194,L0001853,C000177,2024-07-12,2024-07-12,10754,10754,ON_TIME,0
R00011195,L0002190,C000108,2023-12-12,2024-01-11,16175,16175,LATE,30
R00011196,L0000775,C000719,2025-12-03,2025-12-03,28945,28945,ON_TIME,0
R00011197,L0000973,C000420,2024-07-28,2024-08-02,9904,9904,LATE,5
R00011198,L0000987,C000658,2025-03-31,2025-03-31,48908,48908,ON_TIME,0
R00011199,L0001798,C000629,2025-05-15,2025-05-30,43681,43681,LATE,15
R00011200,L0001133,C000539,2025-05-27,2025-05-27,23619,23619,ON_TIME,0
R00011201,L0002228,C000394,2026-04-17,2026-04-17,11544,11544,ON_TIME,0
R00011202,L0001765,C000485,2024-02-01,2024-02-01,40969,40969,ON_TIME,0
R00011203,L0000155,C000125,2023-10-29,2023-10-29,20824,20824,ON_TIME,0
R00011204,L0002049,C000548,2025-05-09,2025-05-09,11742,11742,ON_TIME,0
R00011205,L0000115,C000720,2024-05-13,2024-05-13,10618,10618,ON_TIME,0
R00011206,L0000958,C000256,2026-08-15,2026-08-30,5652,5652,LATE,15
R00011207,L0001695,C000893,2025-08-24,2025-08-24,8324,8324,ON_TIME,0
R00011208,L0000059,C000150,2024-01-07,2024-01-07,31333,31333,ON_TIME,0
R00011209,L0001568,C000157,2025-01-26,2025-01-26,41557,41557,ON_TIME,0
R00011210,L0002227,C000092,2024-08-12,2024-08-12,45207,45207,ON_TIME,0
R00011211,L0001674,C000389,2024-02-19,2024-02-24,19351,19351,LATE,5
R00011212,L0001338,C000060,2024-06-15,2024-06-20,23817,23817,LATE,5
R00011213,L0001554,C000835,2024-08-21,2024-08-21,40407,40407,ON_TIME,0
R00011214,L0000861,C000976,2024-10-15,2024-11-14,39170,39170,LATE,30
R00011215,L0000238,C000430,2025-02-27,2025-02-27,17291,17291,ON_TIME,0
R00011216,L0001625,C000037,2025-03-22,2025-03-22,12603,12603,ON_TIME,0
R00011217,L0000865,C000096,2023-12-06,2023-12-11,26945,26945,LATE,5
R00011218,L0002187,C000553,2025-07-15,2025-07-15,33764,33764,ON_TIME,0
R00011219,L0001831,C000648,2025-11-15,2026-03-15,14045,7022,OVERDUE,120
R00011220,L0001089,C000466,2026-01-18,2026-01-18,47634,47634,ON_TIME,0
R00011221,L0002430,C000265,2024-06-27,2024-06-27,28732,28732,ON_TIME,0
R00011222,L0001210,C000185,2025-07-25,2025-08-09,26631,26631,LATE,15
R00011223,L0000048,C000166,2026-02-21,2026-02-21,37216,37216,ON_TIME,0
R00011224,L0001981,C000938,2024-03-03,2024-03-18,41064,41064,LATE,15
R00011225,L0000840,C000890,2025-10-10,2025-11-09,32039,32039,LATE,30
R00011226,L0001257,C000370,2026-05-17,2026-05-22,25783,25783,LATE,5
R00011227,L0002135,C000194,2025-10-09,2025-10-09,6529,6529,ON_TIME,0
R00011228,L0002340,C000059,2025-07-07,2025-09-05,2227,2227,LATE,60
R00011229,L0001779,C000128,2026-02-05,2026-02-10,2017,2017,LATE,5
R00011230,L0000329,C000812,2026-06-13,2026-06-18,4604,4604,LATE,5
R00011231,L0001473,C000679,2024-04-25,2024-04-30,27697,27697,LATE,5
R00011232,L0001416,C000228,2026-05-08,2026-05-08,17563,17563,ON_TIME,0
R00011233,L0002196,C000728,2024-08-09,2024-08-09,10444,10444,ON_TIME,0
R00011234,L0002446,C000935,2025-12-09,2025-12-09,14300,14300,ON_TIME,0
R00011235,L0000211,C000274,2024-10-30,2024-12-29,49272,49272,LATE,60
R00011236,L0002488,C000882,2024-12-11,2025-03-11,29726,7431,OVERDUE,90
R00011237,L0000985,C000006,2023-11-18,2023-12-18,12739,12739,LATE,30
R00011238,L0000558,C000798,2024-03-14,2024-03-14,34104,34104,ON_TIME,0
R00011239,L0000517,C000928,2024-09-27,2024-10-12,14963,14963,LATE,15
R00011240,L0001235,C000175,2025-01-01,2025-01-01,40515,40515,ON_TIME,0
R00011241,L0001064,C000795,2026-01-25,2026-01-25,23053,23053,ON_TIME,0
R00011242,L0002224,C000623,2023-09-24,2023-10-24,45811,45811,LATE,30
R00011243,L0001285,C000988,2025-12-14,2025-12-14,32847,32847,ON_TIME,0
R00011244,L0002062,C000442,2025-08-12,2025-08-27,31811,31811,LATE,15
R00011245,L0001308,C000021,2024-07-14,2024-07-14,49597,49597,ON_TIME,0
R00011246,L0002257,C000908,2025-03-02,2025-03-17,47299,47299,LATE,15
R00011247,L0001963,C000293,2024-12-23,2024-12-23,34928,34928,ON_TIME,0
R00011248,L0000633,C000655,2024-09-19,2024-09-19,20308,20308,ON_TIME,0
R00011249,L0000218,C000228,2025-09-26,2025-09-26,40928,40928,ON_TIME,0
R00011250,L0002150,C000286,2026-07-19,2026-07-19,14194,14194,ON_TIME,0
R00011251,L0000257,C000741,2026-01-18,2026-05-18,36739,0,OVERDUE,120
R00011252,L0000018,C000442,2025-12-16,2025-12-16,49233,49233,ON_TIME,0
R00011253,L0001456,C000490,2024-04-16,2024-05-01,14900,14900,LATE,15
R00011254,L0002305,C000522,2025-06-10,2025-06-10,23327,23327,ON_TIME,0
R00011255,L0000960,C000103,2023-11-27,2023-11-27,12704,12704,ON_TIME,0
R00011256,L0001169,C000249,2024-08-11,2024-08-11,41412,41412,ON_TIME,0
R00011257,L0000842,C000578,2024-09-14,2025-01-12,27217,0,OVERDUE,120
R00011258,L0000226,C000223,2026-06-15,2026-06-15,3796,3796,ON_TIME,0
R00011259,L0000147,C000199,2025-04-20,2025-05-05,48227,48227,LATE,15
R00011260,L0000518,C000722,2026-04-28,2026-04-28,4776,4776,ON_TIME,0
R00011261,L0001567,C000845,2024-03-27,2024-04-26,47052,47052,LATE,30
R00011262,L0002244,C000884,2023-12-08,2023-12-08,20212,20212,ON_TIME,0
R00011263,L0000348,C000037,2024-02-23,2024-02-23,13257,13257,ON_TIME,0
R00011264,L0001602,C000192,2026-07-19,2026-07-19,12512,12512,ON_TIME,0
R00011265,L0001069,C000576,2025-04-14,2025-04-14,12147,12147,ON_TIME,0
R00011266,L0002496,C000196,2025-08-18,2025-08-18,26227,26227,ON_TIME,0
R00011267,L0000654,C000499,2026-08-25,2026-08-25,46259,46259,ON_TIME,0
R00011268,L0000520,C000244,2026-08-30,2026-08-30,45603,45603,ON_TIME,0
R00011269,L0001175,C000298,2023-10-15,2023-11-14,39178,39178,LATE,30
R00011270,L0000876,C000904,2026-04-14,2026-04-14,48283,48283,ON_TIME,0
R00011271,L0000102,C000002,2023-11-29,2023-11-29,47700,47700,ON_TIME,0
R00011272,L0002072,C000136,2025-11-13,2025-11-18,4267,4267,LATE,5
R00011273,L0002335,C000759,2025-04-11,2025-04-11,12241,12241,ON_TIME,0
R00011274,L0001645,C000486,2026-02-09,2026-02-14,42213,42213,LATE,5
R00011275,L0000175,C000095,2026-03-07,2026-03-12,14885,14885,LATE,5
R00011276,L0001935,C000816,2023-12-26,2023-12-31,32086,32086,LATE,5
R00011277,L0002444,C000519,2024-12-09,2024-12-09,25095,25095,ON_TIME,0
R00011278,L0001403,C000692,2024-12-03,2025-02-01,24413,24413,LATE,60
R00011279,L0001925,C000327,2026-02-24,2026-03-01,49671,49671,LATE,5
R00011280,L0002037,C000061,2024-06-25,2024-08-24,17354,17354,LATE,60
R00011281,L0001326,C000923,2023-10-11,2023-10-11,36228,36228,ON_TIME,0
R00011282,L0000573,C000776,2025-08-20,2025-08-20,44200,44200,ON_TIME,0
R00011283,L0001658,C000420,2024-10-17,2025-01-15,25934,12967,OVERDUE,90
R00011284,L0000305,C000494,2026-03-10,2026-03-10,41938,41938,ON_TIME,0
R00011285,L0002182,C000773,2024-05-31,2024-05-31,17879,17879,ON_TIME,0
R00011286,L0000572,C000589,2025-06-03,2025-06-18,39965,39965,LATE,15
R00011287,L0000051,C000724,2026-04-02,2026-04-07,19561,19561,LATE,5
R00011288,L0002337,C000895,2026-02-22,2026-02-22,33602,33602,ON_TIME,0
R00011289,L0001958,C000156,2026-05-13,2026-05-13,24647,24647,ON_TIME,0
R00011290,L0000949,C000714,2026-05-16,2026-05-16,47830,47830,ON_TIME,0
R00011291,L0001607,C000040,2025-07-01,2025-10-29,24633,6158,OVERDUE,120
R00011292,L0001096,C000747,2026-05-14,2026-05-14,13921,13921,ON_TIME,0
R00011293,L0001090,C000443,2026-02-22,2026-03-09,46623,46623,LATE,15
R00011294,L0002162,C000630,2025-04-22,2025-04-22,2372,2372,ON_TIME,0
R00011295,L0000127,C000350,2026-07-03,2026-07-03,38671,38671,ON_TIME,0
R00011296,L0000429,C000198,2024-12-20,2024-12-20,6590,6590,ON_TIME,0
R00011297,L0001067,C000333,2026-01-22,2026-01-27,41518,41518,LATE,5
R00011298,L0001265,C000599,2026-06-09,2026-07-09,34961,34961,LATE,30
R00011299,L0001352,C000102,2026-04-13,2026-05-13,27809,27809,LATE,30
R00011300,L0001621,C000513,2026-04-06,2026-04-11,20686,20686,LATE,5
R00011301,L0000129,C000785,2026-08-01,2026-08-01,43294,43294,ON_TIME,0
R00011302,L0000026,C000540,2026-08-05,2026-08-20,13022,13022,LATE,15
R00011303,L0002141,C000928,2025-08-25,2025-09-09,8420,8420,LATE,15
R00011304,L0001469,C000631,2024-02-03,2024-02-03,18358,18358,ON_TIME,0
R00011305,L0000525,C000538,2025-12-06,2025-12-21,44357,44357,LATE,15
R00011306,L0000630,C000982,2024-12-19,2024-12-19,25793,25793,ON_TIME,0
R00011307,L0001673,C000405,2024-04-29,2024-04-29,43813,43813,ON_TIME,0
R00011308,L0002009,C000856,2025-12-26,2026-01-10,39445,39445,LATE,15
R00011309,L0002209,C000019,2025-04-07,2025-04-07,11135,11135,ON_TIME,0
R00011310,L0002097,C000785,2026-03-04,2026-03-04,45292,45292,ON_TIME,0
R00011311,L0002169,C000749,2025-05-05,2025-05-05,13318,13318,ON_TIME,0
R00011312,L0001483,C000430,2026-06-02,2026-06-02,10531,10531,ON_TIME,0
R00011313,L0002438,C000294,2026-02-16,2026-02-21,26181,26181,LATE,5
R00011314,L0002282,C000983,2024-10-06,2024-11-05,43624,43624,LATE,30
R00011315,L0000734,C000703,2024-05-02,2024-05-07,19313,19313,LATE,5
R00011316,L0001172,C000438,2025-02-11,2025-04-12,8770,8770,LATE,60
R00011317,L0002137,C000751,2026-02-11,2026-02-26,45774,45774,LATE,15
R00011318,L0001437,C000527,2024-02-23,2024-02-23,26114,26114,ON_TIME,0
R00011319,L0000235,C000145,2024-12-17,2024-12-17,28901,28901,ON_TIME,0
R00011320,L0000091,C000201,2023-10-20,2023-10-20,21875,21875,ON_TIME,0
R00011321,L0001914,C000231,2025-11-02,2026-03-02,11360,2840,OVERDUE,120
R00011322,L0001975,C000074,2025-01-09,2025-01-14,31209,31209,LATE,5
R00011323,L0000229,C000529,2026-02-17,2026-02-17,44261,44261,ON_TIME,0
R00011324,L0001956,C000927,2026-05-05,2026-05-05,44425,44425,ON_TIME,0
R00011325,L0002061,C000242,2024-07-15,2024-10-13,19387,0,OVERDUE,90
R00011326,L0000229,C000529,2024-06-15,2024-06-30,39252,39252,LATE,15
R00011327,L0002280,C000261,2024-07-08,2024-07-08,33711,33711,ON_TIME,0
R00011328,L0001724,C000475,2024-03-03,2024-03-03,15132,15132,ON_TIME,0
R00011329,L0000883,C000113,2024-06-30,2024-06-30,19474,19474,ON_TIME,0
R00011330,L0000994,C000921,2024-08-28,2024-08-28,20943,20943,ON_TIME,0
R00011331,L0001996,C000976,2024-12-17,2025-01-16,23293,23293,LATE,30
R00011332,L0001967,C000014,2024-04-23,2024-05-08,48867,48867,LATE,15
R00011333,L0000552,C000344,2025-07-15,2025-07-15,30191,30191,ON_TIME,0
R00011334,L0000400,C000741,2025-06-05,2025-06-05,49609,49609,ON_TIME,0
R00011335,L0000619,C000077,2026-02-09,2026-02-24,11190,11190,LATE,15
R00011336,L0002315,C000258,2026-02-02,2026-06-02,43544,0,OVERDUE,120
R00011337,L0000828,C000687,2023-12-11,2023-12-11,16460,16460,ON_TIME,0
R00011338,L0000939,C000962,2025-06-11,2025-06-11,5844,5844,ON_TIME,0
R00011339,L0000886,C000554,2026-05-10,2026-05-15,15615,15615,LATE,5
R00011340,L0001246,C000907,2026-09-07,2026-09-07,24624,24624,ON_TIME,0
R00011341,L0000417,C000284,2023-10-22,2023-10-22,48613,48613,ON_TIME,0
R00011342,L0000168,C000375,2026-01-30,2026-01-30,9848,9848,ON_TIME,0
R00011343,L0002167,C000706,2025-09-20,2025-09-20,6257,6257,ON_TIME,0
R00011344,L0001053,C000036,2024-05-14,2024-05-14,28952,28952,ON_TIME,0
R00011345,L0001728,C000548,2025-05-27,2025-05-27,44634,44634,ON_TIME,0
R00011346,L0000443,C000263,2026-06-07,2026-08-06,42573,42573,LATE,60
R00011347,L0000912,C000051,2024-03-17,2024-05-16,25930,25930,LATE,60
R00011348,L0000550,C000609,2025-08-27,2025-08-27,7113,7113,ON_TIME,0
R00011349,L0001652,C000764,2025-06-26,2025-07-11,14211,14211,LATE,15
R00011350,L0000983,C000680,2023-11-03,2023-11-03,25819,25819,ON_TIME,0
R00011351,L0001829,C000130,2026-06-10,2026-06-10,28335,28335,ON_TIME,0
R00011352,L0000639,C000519,2025-08-03,2025-08-03,31112,31112,ON_TIME,0
R00011353,L0001647,C000199,2024-06-13,2024-06-13,37980,37980,ON_TIME,0
R00011354,L0002103,C000763,2024-08-17,2024-08-17,30499,30499,ON_TIME,0
R00011355,L0000091,C000201,2025-01-09,2025-01-09,43030,43030,ON_TIME,0
R00011356,L0000995,C000011,2026-02-05,2026-02-10,21036,21036,LATE,5
R00011357,L0000602,C000176,2024-09-05,2024-09-05,35178,35178,ON_TIME,0
R00011358,L0000098,C000776,2025-12-02,2025-12-02,17253,17253,ON_TIME,0
R00011359,L0001758,C000070,2026-04-16,2026-04-16,45191,45191,ON_TIME,0
R00011360,L0000384,C000281,2024-08-24,2024-09-08,32159,32159,LATE,15
R00011361,L0001819,C000484,2025-02-04,2025-02-04,4607,4607,ON_TIME,0
R00011362,L0001936,C000028,2026-07-24,2026-08-08,4402,4402,LATE,15
R00011363,L0001360,C000909,2026-07-12,2026-07-12,21288,21288,ON_TIME,0
R00011364,L0000165,C000535,2026-04-09,2026-08-07,21005,10502,OVERDUE,120
R00011365,L0000636,C000944,2025-04-01,2025-04-16,26374,26374,LATE,15
R00011366,L0001328,C000891,2026-06-23,2026-06-23,43954,43954,ON_TIME,0
R00011367,L0000250,C000932,2024-09-29,2024-09-29,10443,10443,ON_TIME,0
R00011368,L0000805,C000235,2025-12-03,2025-12-03,35375,35375,ON_TIME,0
R00011369,L0002382,C000867,2024-04-19,2024-04-19,48953,48953,ON_TIME,0
R00011370,L0000611,C000978,2026-07-04,2026-07-09,3294,3294,LATE,5
R00011371,L0002265,C000528,2026-02-04,2026-02-04,18788,18788,ON_TIME,0
R00011372,L0000532,C000946,2023-10-14,2023-10-19,5581,5581,LATE,5
R00011373,L0002168,C000654,2024-12-02,2024-12-07,49388,49388,LATE,5
R00011374,L0001317,C000832,2023-09-21,2023-09-21,13111,13111,ON_TIME,0
R00011375,L0000729,C000646,2025-03-05,2025-03-10,47069,47069,LATE,5
R00011376,L0002192,C000420,2025-06-10,2025-06-10,21230,21230,ON_TIME,0
R00011377,L0001371,C000362,2026-07-13,2026-09-11,13336,13336,LATE,60
R00011378,L0000953,C000838,2024-03-18,2024-07-16,20561,10280,OVERDUE,120
R00011379,L0000532,C000946,2024-04-25,2024-04-30,3066,3066,LATE,5
R00011380,L0000389,C000705,2026-08-31,2026-09-15,29148,29148,LATE,15
R00011381,L0001929,C000518,2026-02-12,2026-02-12,19360,19360,ON_TIME,0
R00011382,L0001124,C000494,2026-04-21,2026-04-21,6809,6809,ON_TIME,0
R00011383,L0000316,C000666,2025-07-22,2025-07-22,4628,4628,ON_TIME,0
R00011384,L0001945,C000464,2025-02-28,2025-03-05,19989,19989,LATE,5
R00011385,L0001776,C000279,2023-11-02,2023-11-07,15562,15562,LATE,5
R00011386,L0001787,C000230,2026-01-17,2026-01-17,24807,24807,ON_TIME,0
R00011387,L0002353,C000076,2024-05-02,2024-05-02,2611,2611,ON_TIME,0
R00011388,L0000283,C000139,2025-06-09,2025-06-09,25883,25883,ON_TIME,0
R00011389,L0000126,C000135,2026-03-22,2026-04-06,35656,35656,LATE,15
R00011390,L0002343,C000425,2025-03-27,2025-03-27,22741,22741,ON_TIME,0
R00011391,L0001028,C000505,2026-01-09,2026-01-09,29214,29214,ON_TIME,0
R00011392,L0000332,C000543,2026-08-02,2026-08-02,30223,30223,ON_TIME,0
R00011393,L0000515,C000494,2024-05-01,2024-05-01,25443,25443,ON_TIME,0
R00011394,L0000075,C000293,2025-07-22,2025-07-27,19516,19516,LATE,5
R00011395,L0000592,C000955,2026-07-09,2026-07-09,36235,36235,ON_TIME,0
R00011396,L0000002,C000185,2024-11-03,2024-11-03,6716,6716,ON_TIME,0
R00011397,L0002049,C000548,2024-02-09,2024-02-09,3377,3377,ON_TIME,0
R00011398,L0001873,C000668,2026-01-19,2026-01-24,9893,9893,LATE,5
R00011399,L0001116,C000375,2025-05-03,2025-05-03,10623,10623,ON_TIME,0
R00011400,L0001204,C000007,2026-02-22,2026-05-23,33072,0,OVERDUE,90
R00011401,L0000130,C000948,2025-04-26,2025-05-01,6262,6262,LATE,5
R00011402,L0002263,C000129,2025-03-05,2025-03-05,17095,17095,ON_TIME,0
R00011403,L0001454,C000743,2025-06-10,2025-06-10,9527,9527,ON_TIME,0
R00011404,L0000292,C000731,2026-05-23,2026-05-23,23951,23951,ON_TIME,0
R00011405,L0001615,C000237,2024-01-08,2024-01-08,7195,7195,ON_TIME,0
R00011406,L0000471,C000906,2024-08-18,2024-10-17,30470,30470,LATE,60
R00011407,L0000773,C000036,2023-10-10,2023-10-10,49507,49507,ON_TIME,0
R00011408,L0001650,C000805,2026-02-05,2026-02-05,8305,8305,ON_TIME,0
R00011409,L0002043,C000399,2025-10-04,2025-10-04,26234,26234,ON_TIME,0
R00011410,L0001109,C000897,2025-07-09,2025-07-14,19252,19252,LATE,5
R00011411,L0001463,C000787,2024-02-16,2024-02-16,27748,27748,ON_TIME,0
R00011412,L0001698,C000463,2026-07-26,2026-07-26,29647,29647,ON_TIME,0
R00011413,L0000175,C000095,2026-08-17,2026-11-15,2682,1341,OVERDUE,90
R00011414,L0000628,C000680,2024-04-30,2024-04-30,47712,47712,ON_TIME,0
R00011415,L0000733,C000698,2024-07-08,2024-08-07,14240,14240,LATE,30
R00011416,L0000645,C000151,2025-12-16,2026-03-16,24790,0,OVERDUE,90
R00011417,L0001531,C000614,2025-01-16,2025-01-16,47794,47794,ON_TIME,0
R00011418,L0002058,C000985,2026-02-20,2026-02-20,15111,15111,ON_TIME,0
R00011419,L0000012,C000837,2025-02-21,2025-02-21,6874,6874,ON_TIME,0
R00011420,L0000661,C000927,2024-03-21,2024-03-21,2451,2451,ON_TIME,0
R00011421,L0002241,C000862,2024-10-12,2024-10-12,23096,23096,ON_TIME,0
R00011422,L0000102,C000002,2024-07-11,2024-07-26,37765,37765,LATE,15
R00011423,L0000166,C000621,2024-11-04,2024-11-09,22065,22065,LATE,5
R00011424,L0000268,C000121,2025-05-28,2025-05-28,49487,49487,ON_TIME,0
R00011425,L0001412,C000634,2026-01-05,2026-01-20,21702,21702,LATE,15
R00011426,L0000875,C000325,2024-05-05,2024-07-04,37965,37965,LATE,60
R00011427,L0000143,C000078,2024-09-24,2024-09-24,49134,49134,ON_TIME,0
R00011428,L0001135,C000241,2026-03-17,2026-04-01,41957,41957,LATE,15
R00011429,L0002412,C000305,2025-01-11,2025-01-11,40861,40861,ON_TIME,0
R00011430,L0001221,C000173,2025-11-15,2025-11-15,17088,17088,ON_TIME,0
R00011431,L0000716,C000480,2024-11-12,2024-12-12,28706,28706,LATE,30
R00011432,L0001211,C000928,2026-05-16,2026-05-16,46050,46050,ON_TIME,0
R00011433,L0001162,C000727,2023-11-19,2023-11-19,40162,40162,ON_TIME,0
R00011434,L0000551,C000456,2023-11-01,2023-11-16,42180,42180,LATE,15
R00011435,L0000743,C000053,2024-05-29,2024-06-03,6874,6874,LATE,5
R00011436,L0001639,C000613,2025-09-29,2025-10-29,40717,40717,LATE,30
R00011437,L0000225,C000222,2024-08-29,2024-12-27,48214,12053,OVERDUE,120
R00011438,L0001931,C000218,2023-09-18,2023-10-03,3686,3686,LATE,15
R00011439,L0001821,C000482,2023-09-27,2023-10-27,42052,42052,LATE,30
R00011440,L0002127,C000061,2026-07-20,2026-07-25,9488,9488,LATE,5
R00011441,L0000941,C000537,2025-11-23,2025-11-23,49110,49110,ON_TIME,0
R00011442,L0000298,C000651,2025-07-22,2025-08-21,31600,31600,LATE,30
R00011443,L0002357,C000557,2026-04-06,2026-07-05,9248,4624,OVERDUE,90
R00011444,L0001088,C000065,2025-05-15,2025-05-15,47927,47927,ON_TIME,0
R00011445,L0000648,C000896,2025-05-13,2025-06-12,44132,44132,LATE,30
R00011446,L0000384,C000281,2023-12-23,2023-12-23,36130,36130,ON_TIME,0
R00011447,L0000089,C000257,2023-12-11,2023-12-11,22047,22047,ON_TIME,0
R00011448,L0002209,C000019,2024-03-16,2024-03-31,23982,23982,LATE,15
R00011449,L0002395,C000902,2025-05-10,2025-05-25,18835,18835,LATE,15
R00011450,L0000972,C000767,2025-11-07,2025-11-12,25327,25327,LATE,5
R00011451,L0001414,C000576,2024-07-26,2024-07-26,14564,14564,ON_TIME,0
R00011452,L0000169,C000496,2024-01-11,2024-01-11,23677,23677,ON_TIME,0
R00011453,L0000252,C000614,2024-01-21,2024-02-20,11741,11741,LATE,30
R00011454,L0001751,C000793,2026-07-21,2026-07-21,19078,19078,ON_TIME,0
R00011455,L0000239,C000726,2024-07-13,2024-07-18,33405,33405,LATE,5
R00011456,L0001934,C000154,2026-04-24,2026-04-24,48519,48519,ON_TIME,0
R00011457,L0002159,C000424,2025-02-18,2025-02-18,41008,41008,ON_TIME,0
R00011458,L0001878,C000750,2023-10-26,2023-11-25,30661,30661,LATE,30
R00011459,L0002472,C000329,2023-11-30,2024-01-29,37959,37959,LATE,60
R00011460,L0000377,C000574,2023-12-28,2023-12-28,7440,7440,ON_TIME,0
R00011461,L0000086,C000632,2025-04-21,2025-04-21,6592,6592,ON_TIME,0
R00011462,L0002220,C000589,2025-12-14,2026-03-14,13210,6605,OVERDUE,90
R00011463,L0001699,C000852,2023-12-12,2023-12-17,10891,10891,LATE,5
R00011464,L0002403,C000810,2026-04-24,2026-04-29,32692,32692,LATE,5
R00011465,L0000250,C000932,2026-06-20,2026-06-20,19766,19766,ON_TIME,0
R00011466,L0002189,C000973,2024-11-23,2024-11-23,29922,29922,ON_TIME,0
R00011467,L0001669,C000877,2024-01-19,2024-01-19,34616,34616,ON_TIME,0
R00011468,L0002116,C000086,2024-12-15,2024-12-20,17307,17307,LATE,5
R00011469,L0000133,C000651,2026-05-22,2026-05-27,31852,31852,LATE,5
R00011470,L0001788,C000485,2026-04-16,2026-04-16,6367,6367,ON_TIME,0
R00011471,L0000562,C000086,2024-01-08,2024-01-08,2199,2199,ON_TIME,0
R00011472,L0001749,C000877,2025-01-28,2025-01-28,10831,10831,ON_TIME,0
R00011473,L0001410,C000657,2023-12-10,2023-12-10,5526,5526,ON_TIME,0
R00011474,L0001364,C000558,2025-08-20,2025-08-20,16620,16620,ON_TIME,0
R00011475,L0002360,C000069,2025-06-11,2025-06-16,7455,7455,LATE,5
R00011476,L0001943,C000724,2024-06-18,2024-07-03,16351,16351,LATE,15
R00011477,L0001231,C000286,2026-05-21,2026-05-21,8362,8362,ON_TIME,0
R00011478,L0000803,C000139,2025-12-05,2026-04-04,31779,15889,OVERDUE,120
R00011479,L0001612,C000022,2024-07-17,2024-07-17,38826,38826,ON_TIME,0
R00011480,L0002376,C000564,2026-03-09,2026-03-09,18315,18315,ON_TIME,0
R00011481,L0000855,C000121,2025-08-05,2025-08-20,27253,27253,LATE,15
R00011482,L0001699,C000852,2026-06-10,2026-06-10,48561,48561,ON_TIME,0
R00011483,L0000808,C000123,2025-06-16,2025-06-16,12746,12746,ON_TIME,0
R00011484,L0001701,C000492,2026-05-17,2026-05-17,31243,31243,ON_TIME,0
R00011485,L0001447,C000527,2024-04-27,2024-05-27,11897,11897,LATE,30
R00011486,L0001149,C000228,2023-12-04,2023-12-09,23324,23324,LATE,5
R00011487,L0001659,C000748,2025-04-11,2025-04-26,46512,46512,LATE,15
R00011488,L0002169,C000749,2024-08-24,2024-08-24,44232,44232,ON_TIME,0
R00011489,L0000074,C000042,2026-06-03,2026-07-03,28291,28291,LATE,30
